date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:26	70640/70640	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:22%20GMT	http://www.360wellsols.com/blog/how-to-deepen-your-yoga-practice/	/root/website/webapp/www.360wellsols.com/blog/how-to-deepen-your-yoga-practice/index.html	(from http://www.360wellsols.com/blog/page/5/)
17:06:27	228215/228215	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202017%2010:31:58%20GMT	http://www.360wellsols.com/wp-content/uploads/2016/04/Bhagwad-Gita-e1492425117426.png	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2016/04/Bhagwad-Gita-e1492425117426.png	(from http://www.360wellsols.com/blog/page/5/)
17:06:28	16143/16143	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2010:25:50%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/04/HOMEOPATHY-IN-MEERUT_19551_image-e1492511149888.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/04/HOMEOPATHY-IN-MEERUT_19551_image-e1492511149888.jpg	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:31	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:36:28%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=9F82C4419E223C9A81A56F6F4EBD0903	/root/website/webapp/www.360wellsols.com/index8873.html	(from http://www.360wellsols.com/blog/category/360-tours/)
17:06:35	68476/68476	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:32%20GMT	http://www.360wellsols.com/blog/my-first-ever-trekking-trip-joshimath-to-gurso-bugyal-2/	/root/website/webapp/www.360wellsols.com/blog/my-first-ever-trekking-trip-joshimath-to-gurso-bugyal-2/index.html	(from http://www.360wellsols.com/blog/category/360-tours/)
17:06:37	30587/30587	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec72bf9e1d2225c7681955918d5279f9%22	http://www.360wellsols.com/blog/category/360-tours/feed/	/root/website/webapp/www.360wellsols.com/blog/category/360-tours/feed/index.html	(from http://www.360wellsols.com/blog/category/360-tours/)
17:06:37	65009/65009	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:36%20GMT	http://www.360wellsols.com/blog/save-river-ganga/	/root/website/webapp/www.360wellsols.com/blog/save-river-ganga/index.html	(from http://www.360wellsols.com/blog/category/360-tours/)
17:06:39	63752/63752	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:37%20GMT	http://www.360wellsols.com/blog/adventure-tourism/	/root/website/webapp/www.360wellsols.com/blog/adventure-tourism/index.html	(from http://www.360wellsols.com/blog/category/360-tours/)
17:06:40	90761/90761	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jun%202017%2011:40:39%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/06/kasauli-3.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/06/kasauli-3.jpg	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:43	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:36:40%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=EB345B98B6E187253585775DD4E22199	/root/website/webapp/www.360wellsols.com/indexf8e1.html	(from http://www.360wellsols.com/blog/category/inspiration/)
17:06:43	62968/62968	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:40%20GMT	http://www.360wellsols.com/blog/living-with-nature/	/root/website/webapp/www.360wellsols.com/blog/living-with-nature/index.html	(from http://www.360wellsols.com/blog/category/inspiration/)
17:06:45	159057/159057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2006:46:52%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/04/music-1024x640.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/04/music-1024x640.jpg	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:47	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:36:45%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=B350BC34F51A0A20CFF8FE75E802D877	/root/website/webapp/www.360wellsols.com/index7c9c.html	(from http://www.360wellsols.com/blog/category/news/)
17:06:47	2300/2300	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:36:44%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fbalancing-with-meditation%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed19e1.json	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:06:48	49713/49713	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec72bf9e1d2225c7681955918d5279f9%22	http://www.360wellsols.com/blog/category/inspiration/feed/	/root/website/webapp/www.360wellsols.com/blog/category/inspiration/feed/index.html	(from http://www.360wellsols.com/blog/category/inspiration/)
17:06:49	26050/26050	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec72bf9e1d2225c7681955918d5279f9%22	http://www.360wellsols.com/blog/category/news/feed/	/root/website/webapp/www.360wellsols.com/blog/category/news/feed/index.html	(from http://www.360wellsols.com/blog/category/news/)
17:06:49	2419/2419	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:36:48%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fbalancing-with-meditation%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedafcd	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:06:51	67192/67192	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:48%20GMT	http://www.360wellsols.com/blog/category/wellness/page/2/	/root/website/webapp/www.360wellsols.com/blog/category/wellness/page/2/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:53	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:36:50%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=F19B7376EBE9D027C965B81562F910D3	/root/website/webapp/www.360wellsols.com/indexc951.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:55	2321/2321	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:36:50%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fmeditation-2%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed66f0.json	(from http://www.360wellsols.com/blog/meditation-2/)
17:06:55	64963/64963	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:51%20GMT	http://www.360wellsols.com/blog/music-therapy-and-us/	/root/website/webapp/www.360wellsols.com/blog/music-therapy-and-us/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:57	42368/42368	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec72bf9e1d2225c7681955918d5279f9%22	http://www.360wellsols.com/blog/category/wellness/feed/	/root/website/webapp/www.360wellsols.com/blog/category/wellness/feed/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:57	64735/64735	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:53%20GMT	http://www.360wellsols.com/blog/homeopathy-wellness-approach/	/root/website/webapp/www.360wellsols.com/blog/homeopathy-wellness-approach/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:06:57	2440/2440	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:36:56%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fmeditation-2%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedcbbd	(from http://www.360wellsols.com/blog/meditation-2/)
17:06:59	63189/63189	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:56%20GMT	http://www.360wellsols.com/blog/physiotherapy/	/root/website/webapp/www.360wellsols.com/blog/physiotherapy/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:07:01	65545/65545	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:36:57%20GMT	http://www.360wellsols.com/blog/reviving-vedic-lifestyle/	/root/website/webapp/www.360wellsols.com/blog/reviving-vedic-lifestyle/index.html	(from http://www.360wellsols.com/blog/category/wellness/)
17:07:01	5221/5221	---MC-	200	added ('OK')	application/rss+xml	etag:%22ec72bf9e1d2225c7681955918d5279f9%22	http://www.360wellsols.com/blog/category/yoga-concepts/feed/	/root/website/webapp/www.360wellsols.com/blog/category/yoga-concepts/feed/index.html	(from http://www.360wellsols.com/blog/category/yoga-concepts/)
17:07:02	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:36:58%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=CBBBFC4E5874DD2B7F8ED41B00F4065A	/root/website/webapp/www.360wellsols.com/indexa0bd.html	(from http://www.360wellsols.com/blog/category/yoga-concepts/)
17:07:03	2367/2367	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:37:00%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fmeditation-3%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed95bc.json	(from http://www.360wellsols.com/blog/meditation-3/)
17:07:04	65011/65011	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:01%20GMT	http://www.360wellsols.com/blog/fitness-with-yoga/	/root/website/webapp/www.360wellsols.com/blog/fitness-with-yoga/index.html	(from http://www.360wellsols.com/blog/category/yoga-concepts/)
17:07:05	1481/1481	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/balancing-with-meditation/feed/	/root/website/webapp/www.360wellsols.com/blog/balancing-with-meditation/feed/index.html	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:07:06	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:02%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=CCE5F4AEFD01269CF57F09C6740CD8AB	/root/website/webapp/www.360wellsols.com/index4919.html	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:07:07	2486/2486	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:37:04%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fmeditation-3%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedb0c8	(from http://www.360wellsols.com/blog/meditation-3/)
17:07:09	57179/57179	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:05%20GMT	http://www.360wellsols.com/blog/tag/self-development/	/root/website/webapp/www.360wellsols.com/blog/tag/self-development/index.html	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:07:11	70358/70358	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:05%20GMT	http://www.360wellsols.com/blog/balancing-with-meditation/?replytocom=13	/root/website/webapp/www.360wellsols.com/blog/balancing-with-meditation/indexfa40.html	(from http://www.360wellsols.com/blog/balancing-with-meditation/)
17:07:11	1261/1261	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/meditation-2/feed/	/root/website/webapp/www.360wellsols.com/blog/meditation-2/feed/index.html	(from http://www.360wellsols.com/blog/meditation-2/)
17:07:11	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:08%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=76669E157012F1E2873D02EF5976FD7F	/root/website/webapp/www.360wellsols.com/index2577.html	(from http://www.360wellsols.com/blog/meditation-2/)
17:07:18	54598/54598	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:12%20GMT	http://www.360wellsols.com/blog/tag/life-hacks/	/root/website/webapp/www.360wellsols.com/blog/tag/life-hacks/index.html	(from http://www.360wellsols.com/blog/meditation-2/)
17:07:18	56854/56854	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:11%20GMT	http://www.360wellsols.com/blog/tag/inspiration/	/root/website/webapp/www.360wellsols.com/blog/tag/inspiration/index.html	(from http://www.360wellsols.com/blog/meditation-2/)
17:07:20	69839/69839	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:17%20GMT	http://www.360wellsols.com/blog/meditation-2/?replytocom=15	/root/website/webapp/www.360wellsols.com/blog/meditation-2/index8528.html	(from http://www.360wellsols.com/blog/meditation-2/)
17:07:20	2352/2352	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:37:09%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fan-introduction-to-mudras%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed21b5.json	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:21	2471/2471	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:37:19%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fan-introduction-to-mudras%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed4b51	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:22	1838/1838	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/meditation-3/feed/	/root/website/webapp/www.360wellsols.com/blog/meditation-3/feed/index.html	(from http://www.360wellsols.com/blog/meditation-3/)
17:07:22	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:20%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=D7829531E6A5D08D15068B1028EE5003	/root/website/webapp/www.360wellsols.com/index5c77.html	(from http://www.360wellsols.com/blog/meditation-3/)
17:07:23	70796/70796	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:20%20GMT	http://www.360wellsols.com/blog/meditation-3/?replytocom=14	/root/website/webapp/www.360wellsols.com/blog/meditation-3/index360b.html	(from http://www.360wellsols.com/blog/meditation-3/)
17:07:25	779/779	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/an-introduction-to-mudras/feed/	/root/website/webapp/www.360wellsols.com/blog/an-introduction-to-mudras/feed/index.html	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:26	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:22%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=2610AEA2C32AAE63ECA22C10FCDBB33D	/root/website/webapp/www.360wellsols.com/index1697.html	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:29	25299/25299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2007:56:30%20GMT	http://www.360wellsols.com/wp-content/uploads/2016/09/Healthy-Life-e1492502189151.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2016/09/Healthy-Life-e1492502189151.jpg	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:29	55391/55391	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:24%20GMT	http://www.360wellsols.com/blog/tag/meditation/	/root/website/webapp/www.360wellsols.com/blog/tag/meditation/index.html	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:31	5240/5240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2009:34:46%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/04/clean-india-e1492508086777.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/04/clean-india-e1492508086777.jpg	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:31	53035/53035	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:27%20GMT	http://www.360wellsols.com/blog/tag/mudras/	/root/website/webapp/www.360wellsols.com/blog/tag/mudras/index.html	(from http://www.360wellsols.com/blog/an-introduction-to-mudras/)
17:07:33	93822/93822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2007:20:14%20GMT	http://www.360wellsols.com/wp-content/uploads/2016/10/Most-Delecious-Punjabi-Food-Thali-Photos-1024x685.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2016/10/Most-Delecious-Punjabi-Food-Thali-Photos-1024x685.jpg	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:33	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:30%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=A7B467AC3FC1C3BC4F492D02BB3A4CBB	/root/website/webapp/www.360wellsols.com/index674c.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:33	65942/65942	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:32%20GMT	http://www.360wellsols.com/blog/calories-versus-nutrients/	/root/website/webapp/www.360wellsols.com/blog/calories-versus-nutrients/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:35	62554/62554	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:33%20GMT	http://www.360wellsols.com/blog/healthy-lifestyle/	/root/website/webapp/www.360wellsols.com/blog/healthy-lifestyle/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:40	59478/59478	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2013:44:51%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/06/image-12.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/06/image-12.jpg	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:41	65891/65891	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:34%20GMT	http://www.360wellsols.com/blog/air-conditioned-environments/	/root/website/webapp/www.360wellsols.com/blog/air-conditioned-environments/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:45	66073/66073	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:41%20GMT	http://www.360wellsols.com/blog/clean-india-green-india/	/root/website/webapp/www.360wellsols.com/blog/clean-india-green-india/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:46	67578/67578	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:41%20GMT	http://www.360wellsols.com/blog/clean-body-with-ayurveda/	/root/website/webapp/www.360wellsols.com/blog/clean-body-with-ayurveda/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:48	118991/118991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20May%202017%2010:35:57%20GMT	http://www.360wellsols.com/wp-content/uploads/2017/05/IMG_2505-1024x768.jpg	/root/website/webapp/www.360wellsols.com/wp-content/uploads/2017/05/IMG_2505-1024x768.jpg	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:48	65097/65097	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:45%20GMT	http://www.360wellsols.com/blog/wellness-tourism/	/root/website/webapp/www.360wellsols.com/blog/wellness-tourism/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:50	2369/2369	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:37:42%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fbeautiful-smile-beautiful-life%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedf293.json	(from http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/)
17:07:50	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2013%20Aug%202017%2011:37:49%20GMT	http://www.360wellsols.com/blog/category/health/page/1/	/root/website/webapp/www.360wellsols.com/blog/category/health/page/1/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:07:52	2488/2488	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:37:49%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fbeautiful-smile-beautiful-life%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed1b59	(from http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/)
17:07:52	1285/1285	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/feed/	/root/website/webapp/www.360wellsols.com/blog/beautiful-smile-beautiful-life/feed/index.html	(from http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/)
17:07:52	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:37:52%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=16039794BA52428DBB2D9C620525194E	/root/website/webapp/www.360wellsols.com/indexde7e.html	(from http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/)
17:07:54	2359/2359	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:37:52%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fhealthy-sleep-healthy%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embeded17.json	(from http://www.360wellsols.com/blog/healthy-sleep-healthy/)
17:07:55	69263/69263	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:37:52%20GMT	http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/?replytocom=20	/root/website/webapp/www.360wellsols.com/blog/beautiful-smile-beautiful-life/indexa82a.html	(from http://www.360wellsols.com/blog/beautiful-smile-beautiful-life/)
17:07:55	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/healthy-sleep-healthy/feed/	/root/website/webapp/www.360wellsols.com/blog/healthy-sleep-healthy/feed/index.html	(from http://www.360wellsols.com/blog/healthy-sleep-healthy/)
17:08:19	63068/63068	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:38:02%20GMT	http://www.360wellsols.com/blog/eat-healthy-nurition-guidance/	/root/website/webapp/www.360wellsols.com/blog/eat-healthy-nurition-guidance/index.html	(from http://www.360wellsols.com/blog/category/health/page/2/)
17:09:57	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:39:55%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=2A80E356688E0957BF72E47FC8E0A286	/root/website/webapp/www.360wellsols.com/index7718.html	(from http://www.360wellsols.com/blog/healthy-sleep-healthy/)
17:09:58	2573/2573	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:39:55%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed78b1.json	(from http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/)
17:09:58	1470/1470	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/feed/	/root/website/webapp/www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/feed/index.html	(from http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/)
17:10:00	2692/2692	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:39:58%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embed1fdd	(from http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/)
17:10:02	68871/68871	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Aug%202017%2011:40:00%20GMT	http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/?replytocom=22	/root/website/webapp/www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/indexf970.html	(from http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/)
17:10:03	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:40:00%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=7C25B9442364EF3E166FFB3F6386D9F2	/root/website/webapp/www.360wellsols.com/index88cb.html	(from http://www.360wellsols.com/blog/ante-natal-physiotherapy-healthy-mother-gives-birth-healthy-baby/)
17:10:04	2282/2282	---MC-	200	added ('OK')	application/json	date:Sun,%2013%20Aug%202017%2011:40:00%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fnaturopathy%2F	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedbd45.json	(from http://www.360wellsols.com/blog/naturopathy/)
17:10:04	737/737	---MC-	200	added ('OK')	application/rss+xml	etag:%22f3cc726a68f2b9da1bc0cdb85a5413c3%22	http://www.360wellsols.com/blog/naturopathy/feed/	/root/website/webapp/www.360wellsols.com/blog/naturopathy/feed/index.html	(from http://www.360wellsols.com/blog/naturopathy/)
17:10:05	2401/2401	---MC-	200	added ('OK')	text/xml	date:Sun,%2013%20Aug%202017%2011:40:04%20GMT	http://www.360wellsols.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.360wellsols.com%2Fblog%2Fnaturopathy%2F&format=xml	/root/website/webapp/www.360wellsols.com/wp-json/oembed/1.0/embedec01	(from http://www.360wellsols.com/blog/naturopathy/)
17:10:07	0/0	---M--	200	added ('OK')	text/javascript	date:Sun,%2013%20Aug%202017%2011:40:06%20GMT	http://www.360wellsols.com/?wordfence_logHuman=1&hid=8F912FC3A94CE7A762F1FA42D25B566D	/root/website/webapp/www.360wellsols.com/index97c5.html	(from http://www.360wellsols.com/blog/naturopathy/)
